0,1,2,3,4,5,6,7,8,9
0.025000911206007004,0.02500174008309841,0.025000911206007004,0.02500607632100582,0.025000911206007004,0.7749730944633484,0.02500327304005623,0.025001153349876404,0.025000911206007004,0.025011051446199417
0.016671478748321533,0.016668075695633888,0.01666841469705105,0.8499816656112671,0.01666891574859619,0.016667718067765236,0.016667699441313744,0.016670571640133858,0.016667595133185387,0.01666792668402195
0.02500341646373272,0.025006506592035294,0.025000831112265587,0.7749643325805664,0.02500510774552822,0.02500310353934765,0.025003042072057724,0.025003068149089813,0.02500314638018608,0.025007450953125954
0.02000315673649311,0.0200062058866024,0.020000960677862167,0.4132128655910492,0.4267561733722687,0.020003043115139008,0.02000340074300766,0.020003069192171097,0.02000383846461773,0.020007316023111343
0.0166691392660141,0.016669120639562607,0.016669224947690964,0.016668876633048058,0.01667018048465252,0.8499666452407837,0.016676057130098343,0.01667121984064579,0.016669215634465218,0.01667030341923237
0.02500324323773384,0.025005459785461426,0.02500459924340248,0.02500734105706215,0.7749691009521484,0.02500137872993946,0.02500137872993946,0.025003423914313316,0.02500137872993946,0.02500271238386631
0.020002149045467377,0.020002149045467377,0.020003238692879677,0.020002149045467377,0.020007414743304253,0.020002149045467377,0.819973886013031,0.020002298057079315,0.020002149045467377,0.02000238746404648
0.0,0.0,0.0,0.0,0.9399926662445068,0.0,0.0,0.0,0.0,0.0
0.014286392368376255,0.014286377467215061,0.014285971410572529,0.8714225888252258,0.014287242665886879,0.014286254532635212,0.014286026358604431,0.014286625199019909,0.01428640354424715,0.014286117628216743
0.014286392368376255,0.014286377467215061,0.014285971410572529,0.8714225888252258,0.014287229627370834,0.014286254532635212,0.014286026358604431,0.014286625199019909,0.01428640354424715,0.014286117628216743
0.010002912022173405,0.010002152062952518,0.01000252179801464,0.010001824237406254,0.01000349409878254,0.010004881769418716,0.9099719524383545,0.010003103874623775,0.010002674534916878,0.010004507377743721
0.010000376962125301,0.010000730864703655,0.010000312700867653,0.010000361129641533,0.010002008639276028,0.9099941253662109,0.010000604204833508,0.010000573471188545,0.010000372305512428,0.010000514797866344
0.010000376030802727,0.01000072993338108,0.010000311769545078,0.010000360198318958,0.010001526214182377,0.9099946022033691,0.010000602342188358,0.01000057253986597,0.010000371374189854,0.010000512935221195
0.010000376030802727,0.01000072993338108,0.010000311769545078,0.010000360198318958,0.01000156532973051,0.9099946022033691,0.010000602342188358,0.01000057253986597,0.010000371374189854,0.01000051386654377
0.010000375099480152,0.010000729002058506,0.010000310838222504,0.010000359266996384,0.010001543909311295,0.9099946022033691,0.010000601410865784,0.010000571608543396,0.010000370442867279,0.010000512935221195
0.010000376030802727,0.01000072993338108,0.010000311769545078,0.010000360198318958,0.010001533664762974,0.9099946022033691,0.010000602342188358,0.01000057253986597,0.010000371374189854,0.010000512935221195
0.010000376962125301,0.01000072993338108,0.010000311769545078,0.010000360198318958,0.010002173483371735,0.9099940061569214,0.010000602342188358,0.01000057253986597,0.010000371374189854,0.01000051386654377
0.010000376030802727,0.01000072993338108,0.010000311769545078,0.010000360198318958,0.010001671500504017,0.9099944829940796,0.010000602342188358,0.01000057253986597,0.010000371374189854,0.01000051386654377
0.033333804458379745,0.6999809145927429,0.03333492949604988,0.033333804458379745,0.033337805420160294,0.03334357589483261,0.033333804458379745,0.033333804458379745,0.033333804458379745,0.033333804458379745
0.03333380073308945,0.6999825239181519,0.03333492577075958,0.03333380073308945,0.0333377979695797,0.033341970294713974,0.03333380073308945,0.03333380073308945,0.03333380073308945,0.03333380073308945
0.03333380073308945,0.6999818086624146,0.03333492577075958,0.03333380073308945,0.0333377979695797,0.03334268555045128,0.03333380073308945,0.03333380073308945,0.03333380073308945,0.03333380073308945
0.03333380073308945,0.699982762336731,0.03333492577075958,0.03333380073308945,0.0333377979695797,0.03334176912903786,0.03333380073308945,0.03333380073308945,0.03333380073308945,0.03333380073308945
0.011113036423921585,0.011112251318991184,0.011112510226666927,0.011111808940768242,0.011112481355667114,0.011113135144114494,0.011114918626844883,0.011112603358924389,0.8999843001365662,0.011112959124147892
0.0125023378059268,0.01250062882900238,0.01250101812183857,0.01250062882900238,0.012501909397542477,0.012500849552452564,0.012505357153713703,0.012502048164606094,0.8874844908714294,0.012500731274485588
0.010002102702856064,0.010001939721405506,0.010000827722251415,0.010001062415540218,0.01000083889812231,0.010001559741795063,0.01000207755714655,0.9099875688552856,0.010001111775636673,0.010000946931540966
0.012501554563641548,0.012501021847128868,0.012500581331551075,0.012500946410000324,0.01250077597796917,0.012500898912549019,0.012501473538577557,0.8874903321266174,0.012500908225774765,0.01250145398080349
0.012502077035605907,0.012501505203545094,0.012502930127084255,0.012501147575676441,0.012501117773354053,0.012500924989581108,0.012501806952059269,0.887485921382904,0.012501182034611702,0.012501358054578304
0.9307591915130615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.016669729724526405,0.0166697446256876,0.016668036580085754,0.016668053343892097,0.8499733805656433,0.016671400517225266,0.016671298071742058,0.01666916534304619,0.01666962541639805,0.016669562086462975
0.020014939829707146,0.8199536204338074,0.020001793280243874,0.020001793280243874,0.020009741187095642,0.02000364661216736,0.02000415325164795,0.020002536475658417,0.020004162564873695,0.02000359445810318
0.8199650049209595,0.020000912249088287,0.02000589482486248,0.020001167431473732,0.020000770688056946,0.020004818215966225,0.02000146359205246,0.020005779340863228,0.020008889958262444,0.020005246624350548
0.8199799060821533,0.02000323124229908,0.020000901073217392,0.02000080980360508,0.020003043115139008,0.020002232864499092,0.020002637058496475,0.02000095322728157,0.020002026110887527,0.0200042761862278
0.8874787092208862,0.012502416037023067,0.01250296737998724,0.012501020915806293,0.012500879354774952,0.012502826750278473,0.012501015327870846,0.012504386715590954,0.012503395788371563,0.01250238437205553
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356915354728699,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356974959373474,0.0,0.0
0.8199761509895325,0.020001649856567383,0.020000729709863663,0.0200052447617054,0.020002420991659164,0.02000235952436924,0.020001079887151718,0.020007414743304253,0.020002182573080063,0.020000729709863663
0.954986035823822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9867613315582275,0.0,0.0
0.9249886870384216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.014292786829173565,0.014290720224380493,0.014286595396697521,0.014289806596934795,0.01429074164479971,0.014288165606558323,0.8713886737823486,0.014287864789366722,0.014290589839220047,0.014294051565229893
0.010003860108554363,0.5256037712097168,0.010001121088862419,0.010003922507166862,0.01000320352613926,0.01000214833766222,0.3943745493888855,0.010002786293625832,0.010002149268984795,0.01000253763049841
0.8199668526649475,0.020004039630293846,0.02000051736831665,0.020001962780952454,0.02000357210636139,0.0200029406696558,0.02000950649380684,0.020003080368041992,0.02000340260565281,0.02000419795513153
0.0,0.0,0.0,0.0,0.0,0.0,0.9470491409301758,0.0,0.0,0.0
0.8199695348739624,0.0200040340423584,0.0200005155056715,0.020001959055662155,0.02000356651842594,0.0200029369443655,0.02000678889453411,0.020003074780106544,0.02000339701771736,0.020004192367196083
0.0,0.0,0.0,0.0,0.0,0.0,0.9871415495872498,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666625261306763,0.0
0.01428877841681242,0.8713973760604858,0.014288540929555893,0.014288063161075115,0.014288515783846378,0.014287970028817654,0.014292123727500439,0.014290201477706432,0.01428980566561222,0.01428865548223257
0.016669005155563354,0.016668830066919327,0.01666918583214283,0.016673577949404716,0.016675207763910294,0.016678903251886368,0.32013005018234253,0.016671983525156975,0.01666991040110588,0.5464933514595032
0.020001696422696114,0.020001210272312164,0.020000772550702095,0.3459092378616333,0.020004834979772568,0.02000247873365879,0.49406611919403076,0.020004449412226677,0.020004695281386375,0.020004544407129288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9571263790130615,0.0,0.0
0.0,0.0,0.0,0.0,0.09349067509174347,0.0,0.8337674736976624,0.0,0.0,0.0
0.010001163929700851,0.010001862421631813,0.010000566020607948,0.010001969523727894,0.010002845898270607,0.18606306612491608,0.7339218258857727,0.01000155508518219,0.01000171061605215,0.010003493167459965
0.020002029836177826,0.020002055913209915,0.020002366974949837,0.02000151388347149,0.020002547651529312,0.02000829018652439,0.8199703097343445,0.020003268495202065,0.02000284567475319,0.020004797726869583
0.69679194688797,0.01666846126317978,0.01666891761124134,0.016668371856212616,0.01666845753788948,0.01667015440762043,0.16985006630420685,0.01667051576077938,0.01666860841214657,0.016674531623721123
0.0,0.0,0.0,0.0,0.0,0.0,0.9249842166900635,0.0,0.0,0.0
0.02000589855015278,0.020001893863081932,0.020003775134682655,0.02000139281153679,0.020001407712697983,0.02000444568693638,0.8199684023857117,0.020003538578748703,0.020003627985715866,0.020005645230412483
0.0,0.0,0.0,0.9571296572685242,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437398910522461,0.0
0.0,0.0,0.9678499698638916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9718725085258484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9099889993667603,0.010001235641539097,0.010000884532928467,0.010000490583479404,0.010001501999795437,0.01000171061605215,0.010001422837376595,0.010001025162637234,0.010001095943152905,0.010001663118600845
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437404274940491,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957136332988739
0.9399798512458801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307602047920227,0.0,0.0
0.01666809618473053,0.016672682017087936,0.0166693814098835,0.8499764204025269,0.016669223085045815,0.016668450087308884,0.01666833460330963,0.01667066104710102,0.016668614000082016,0.016668107360601425
0.0,0.0,0.9249932765960693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9249938726425171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.9249938130378723,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9549915194511414,0.0,0.0
0.0,0.0,0.0,0.7274926900863647,0.0,0.0,0.0,0.0,0.2109529823064804,0.0
0.0,0.0,0.0,0.2470732480287552,0.0,0.0,0.0,0.7058514356613159,0.0,0.0
0.0,0.0,0.0,0.0,0.9307432174682617,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.9249793887138367,0.0,0.0,0.0,0.0
0.012501850724220276,0.0125042125582695,0.012502509169280529,0.01250451523810625,0.8874737620353699,0.012502087280154228,0.012503353878855705,0.012502120807766914,0.012503248639404774,0.012502302415668964
0.0,0.0,0.0,0.0,0.0,0.9249888062477112,0.0,0.0,0.0,0.0
0.020001862198114395,0.020001959055662155,0.02000514604151249,0.0200014840811491,0.020005805417895317,0.02000347524881363,0.8199752569198608,0.02000179886817932,0.0200014840811491,0.020001724362373352
0.011114112101495266,0.5781465768814087,0.011112446896731853,0.011112219654023647,0.3329450488090515,0.01111406646668911,0.011115803383290768,0.011113887652754784,0.011113252490758896,0.0111125148832798
0.011114111170172691,0.5865893363952637,0.011112452484667301,0.011112222447991371,0.3245023787021637,0.011114079505205154,0.01111580990254879,0.011113880202174187,0.011113250628113747,0.0111125148832798
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9356992244720459,0.0
0.0,0.0,0.0,0.0,0.9639945030212402,0.0,0.0,0.0,0.0,0.0
0.01666998118162155,0.016668910160660744,0.016676872968673706,0.016672858968377113,0.016676198691129684,0.8499457836151123,0.016674572601914406,0.01667247898876667,0.0166710764169693,0.01667128875851631
0.0,0.0,0.0,0.0,0.0,0.0,0.9709638953208923,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.011212724260985851,0.0,0.9701772332191467,0.0,0.0
0.0166681669652462,0.01666758768260479,0.01666758768260479,0.8499822616577148,0.01666758768260479,0.016669485718011856,0.016672078520059586,0.016668204218149185,0.016667669638991356,0.01666942425072193
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181750416755676
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9181747436523438
0.02000107802450657,0.02000543102622032,0.020001400262117386,0.8199625611305237,0.020005200058221817,0.020004337653517723,0.02000642940402031,0.020004434511065483,0.020002130419015884,0.020007027313113213
0.0142877958714962,0.014287181198596954,0.8714087605476379,0.014286941848695278,0.014288450591266155,0.014287191443145275,0.014287135563790798,0.01428964827209711,0.01428719237446785,0.014289695769548416
0.010002536699175835,0.010001903399825096,0.010005174204707146,0.9099783301353455,0.010003059171140194,0.01000172458589077,0.010001743212342262,0.010002417489886284,0.010001773945987225,0.010001319460570812
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307570457458496,0.0,0.0
0.014287453144788742,0.014287772588431835,0.014287453144788742,0.014286916702985764,0.014288356527686119,0.014288176782429218,0.871407687664032,0.014290235005319118,0.01428798958659172,0.014288005419075489
0.01666886731982231,0.01666957698762417,0.01666806824505329,0.01666879840195179,0.8499754071235657,0.016671834513545036,0.016669729724526405,0.016669536009430885,0.016669457778334618,0.016668690368533134
0.0,0.0,0.4437377452850342,0.0,0.0,0.48350989818573,0.0,0.0,0.0,0.0
0.012501237913966179,0.01250150240957737,0.012501341290771961,0.012502307072281837,0.01250165980309248,0.012501496821641922,0.8874834775924683,0.01250376831740141,0.012501319870352745,0.01250185165554285
0.011113377287983894,0.011113244108855724,0.01111636497080326,0.011112721636891365,0.01111550722271204,0.011114275082945824,0.8999730944633484,0.011113671585917473,0.011113219894468784,0.011114534921944141
0.03333434462547302,0.03333434462547302,0.03333434462547302,0.6999908685684204,0.03333434462547302,0.03333434462547302,0.03333434462547302,0.03333434462547302,0.03333434462547302,0.03333434462547302
0.0,0.0,0.0,0.0,0.0,0.0,0.957137942314148,0.0,0.0,0.0
0.010001048445701599,0.9099938273429871,0.010000614449381828,0.010000299662351608,0.010001014918088913,0.010000966489315033,0.010000361129641533,0.01000056229531765,0.010000316426157951,0.010001048445701599
0.01667495258152485,0.016674131155014038,0.016670433804392815,0.016668908298015594,0.8499593734741211,0.016669180244207382,0.016670381650328636,0.016671938821673393,0.016669252887368202,0.0166714396327734
0.0,0.9549891352653503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.9181643128395081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.02000192552804947,0.020001526921987534,0.020001886412501335,0.020001046359539032,0.02000175230205059,0.020002875477075577,0.8199818134307861,0.02000284381210804,0.020001951605081558,0.02000233344733715
0.014288359321653843,0.01429542526602745,0.014288006350398064,0.014287675730884075,0.014290834777057171,0.014288539998233318,0.014289628714323044,0.014290116727352142,0.014287998899817467,0.8713933825492859
0.010001696646213531,0.01000188011676073,0.010001213289797306,0.01000084076076746,0.010001877322793007,0.9099865555763245,0.010001162067055702,0.010002094320952892,0.010001479648053646,0.010001176036894321
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9699930548667908,0.0,0.0
0.01250200904905796,0.012503646314144135,0.012501704506576061,0.012501774355769157,0.012504042126238346,0.8874786496162415,0.012501987628638744,0.012502348981797695,0.012501833960413933,0.012501964345574379
0.014289270155131817,0.01428909134119749,0.014287501573562622,0.014289413578808308,0.014291266910731792,0.014288590289652348,0.014292233623564243,0.8713968992233276,0.014288311824202538,0.014287409372627735
0.020003249868750572,0.02000424824655056,0.02000187337398529,0.8199577331542969,0.020014233887195587,0.020001158118247986,0.020004447549581528,0.020009955391287804,0.020000962540507317,0.02000211551785469
0.014288323000073433,0.01428712997585535,0.014288516715168953,0.01428749319165945,0.87140953540802,0.014287235215306282,0.0142881590873003,0.014288551174104214,0.014286941848695278,0.014288149774074554
0.020001979544758797,0.020001918077468872,0.020002257078886032,0.020001120865345,0.020002156496047974,0.020004108548164368,0.02000332623720169,0.020002320408821106,0.8199777007102966,0.02000318467617035
0.924984335899353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9181669354438782,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9399920701980591,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9181725382804871,0.0,0.0,0.0
0.016669370234012604,0.8499670624732971,0.016669319942593575,0.01666760817170143,0.016670221462845802,0.016670536249876022,0.016675062477588654,0.016671115532517433,0.016670001670718193,0.016669685021042824
0.033347975462675095,0.033335186541080475,0.03335683047771454,0.03333526477217674,0.03334144875407219,0.033337585628032684,0.033335186541080475,0.033336833119392395,0.033336855471134186,0.6999368071556091
0.012501891702413559,0.012502741068601608,0.012501262128353119,0.01250141765922308,0.012502940371632576,0.012501551769673824,0.8874785900115967,0.012502990663051605,0.012504958547651768,0.012501651421189308
0.010000132024288177,0.010001824237406254,0.010000520385801792,0.9099962115287781,0.010000350885093212,0.010000206530094147,0.010000195354223251,0.010000238195061684,0.010000200942158699,0.010000103153288364
0.010000132024288177,0.010001824237406254,0.010000520385801792,0.9099962115287781,0.010000350885093212,0.010000206530094147,0.010000195354223251,0.010000238195061684,0.010000200942158699,0.010000103153288364
0.010000132955610752,0.010001836344599724,0.010000521317124367,0.9099962115287781,0.010000351816415787,0.010000207461416721,0.010000196285545826,0.010000239126384258,0.010000201873481274,0.010000104084610939
0.010000132955610752,0.010001827031373978,0.010000521317124367,0.9099962115287781,0.010000351816415787,0.010000207461416721,0.010000196285545826,0.010000239126384258,0.010000201873481274,0.010000104084610939
0.025004196912050247,0.025004196912050247,0.025004196912050247,0.025004196912050247,0.025004196912050247,0.025004196912050247,0.7749524712562561,0.025004196912050247,0.025004196912050247,0.025013955309987068
0.025000862777233124,0.025001706555485725,0.02500166930258274,0.02500738762319088,0.025002961978316307,0.025001637637615204,0.7749698162078857,0.02500735968351364,0.02500346302986145,0.025003135204315186
0.016668641939759254,0.01666947267949581,0.016668738797307014,0.016668220981955528,0.0166687723249197,0.01666918955743313,0.016671672463417053,0.8499740958213806,0.01667124405503273,0.016669943928718567
0.0,0.0,0.0,0.0,0.0,0.0,0.9357017278671265,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249826073646545,0.0,0.0
0.011111845262348652,0.011112703010439873,0.011111564934253693,0.011111832223832607,0.011112204752862453,0.011111578904092312,0.8999922275543213,0.011112299747765064,0.011111760511994362,0.01111199427396059
0.025001784786581993,0.025001784786581993,0.025001784786581993,0.025001784786581993,0.02500554919242859,0.025001784786581993,0.02500239387154579,0.025004515424370766,0.7749768495559692,0.025001784786581993
0.011113830842077732,0.01111266016960144,0.011115171946585178,0.01111254096031189,0.011112945154309273,0.011113060638308525,0.011114301159977913,0.011115549132227898,0.8999767303466797,0.011113172397017479
0.025002866983413696,0.02500353567302227,0.025002866983413696,0.025006107985973358,0.025008531287312508,0.02500353567302227,0.025008710101246834,0.025010541081428528,0.025004534050822258,0.77494877576828
0.0,0.0,0.0,0.0,0.0,0.0,0.939988374710083,0.0,0.0,0.0
0.02500091679394245,0.02500091679394245,0.02500091679394245,0.7749902606010437,0.02500091679394245,0.02500091679394245,0.02500091679394245,0.02500091679394245,0.02500091679394245,0.02500242367386818
0.025000551715493202,0.025000551715493202,0.025000551715493202,0.774994432926178,0.025000551715493202,0.025000551715493202,0.025000551715493202,0.025000551715493202,0.025000551715493202,0.025001149624586105
0.0,0.0,0.0,0.0,0.0,0.0,0.9399900436401367,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666604399681091,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.9181626439094543,0.0,0.0,0.0
0.020002607256174088,0.020001664757728577,0.020001664757728577,0.020001664757728577,0.020001664757728577,0.02000434324145317,0.02001100778579712,0.020001741126179695,0.020001664757728577,0.8199719190597534
0.0,0.0,0.0,0.0,0.0,0.0,0.9470527768135071,0.0,0.0,0.0
0.014288455247879028,0.014288157224655151,0.014287969097495079,0.44679373502731323,0.014288338832557201,0.4388929009437561,0.014290915802121162,0.01428931299597025,0.014290101826190948,0.01429013442248106
0.020002318546175957,0.8199691772460938,0.02000361867249012,0.020002318546175957,0.020002318546175957,0.020002318546175957,0.02000868134200573,0.020002318546175957,0.020002318546175957,0.02000461146235466
0.014289810322225094,0.014290795661509037,0.014286971651017666,0.5192356705665588,0.014290228486061096,0.014290773309767246,0.014291311614215374,0.014289339073002338,0.014287946745753288,0.3664471507072449
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666600823402405,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9526180028915405
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9437436461448669,0.0
0.010002736002206802,0.010001301765441895,0.01000684779137373,0.010001439601182938,0.010001261718571186,0.010001792572438717,0.01000161748379469,0.010004227049648762,0.010002139955759048,0.9099766612052917
0.033342886716127396,0.03333620727062225,0.033339619636535645,0.03333749994635582,0.03333404287695885,0.033335503190755844,0.03333404287695885,0.03333650156855583,0.69996577501297,0.03333787992596626
0.03334345668554306,0.03333621099591255,0.033339619636535645,0.03333749994635582,0.03333404287695885,0.03333550691604614,0.03333404287695885,0.03333650156855583,0.699965238571167,0.03333787992596626
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9249905347824097
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.959084689617157
0.8199722766876221,0.020003197714686394,0.020002534613013268,0.020002011209726334,0.02000148966908455,0.020002221688628197,0.0200006403028965,0.020001813769340515,0.020009193569421768,0.020004650577902794
0.011113006621599197,0.011113056913018227,0.011112283915281296,0.011112773790955544,0.011113819666206837,0.011113564483821392,0.3748779296875,0.011112857609987259,0.011113069951534271,0.5362176895141602
0.02000044472515583,0.02000182680785656,0.020000452175736427,0.020001327618956566,0.020000828430056572,0.020001966506242752,0.02000170201063156,0.020001521334052086,0.02000265382230282,0.8199872970581055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307610392570496
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9307612180709839
0.0,0.0,0.0,0.0,0.0,0.9181641340255737,0.0,0.0,0.0,0.0
0.020000919699668884,0.020001506432890892,0.02000071294605732,0.020001159980893135,0.020001085475087166,0.020006585866212845,0.02000552974641323,0.020002858713269234,0.020002977922558784,0.8199766874313354
0.020002130419015884,0.8199608325958252,0.02000550553202629,0.020002048462629318,0.020001839846372604,0.020006556063890457,0.020001795142889023,0.0200053621083498,0.020007658749818802,0.020006245002150536
0.02000175043940544,0.02000591717660427,0.020004577934741974,0.020001661032438278,0.020001433789730072,0.020004384219646454,0.020001385360956192,0.020005416125059128,0.8199684619903564,0.02000502496957779
0.03334902599453926,0.03333660587668419,0.033351700752973557,0.03333668410778046,0.699924886226654,0.03333895280957222,0.03333660587668419,0.033338215202093124,0.033338237553834915,0.033349085599184036
0.011112778447568417,0.011117066256701946,0.011113175190985203,0.8999844193458557,0.011111955158412457,0.011112377047538757,0.011111807078123093,0.01111269649118185,0.011111590079963207,0.01111212931573391
0.0,0.9357033371925354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.010002187453210354,0.010000837966799736,0.9099805355072021,0.01000142376869917,0.010001766495406628,0.010003305040299892,0.010001217015087605,0.010002625174820423,0.010004292242228985,0.010001793503761292
0.0,0.9590853452682495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
